YearMonth,monthly_return,picks,cumulative_return,model_name,evaluation_name,benchmark_monthly_return,benchmark_cumulative_return,benchmark_symbol,excess_monthly_return,excess_cumulative_return
2023-09-30,-0.004156267121267633,21,-0.07384303919182988,XGBoost,walk_forward,-0.04743437869753986,-0.07521302692764975,SPY,0.043278111576272225,0.0013699877358198664
2023-10-31,0.08131009485929816,21,0.00146287114608179,XGBoost,walk_forward,-0.021708632309322184,-0.09528888729052842,SPY,0.10301872716862034,0.09675175843661021
2023-11-30,0.07010450008629013,21,0.0716699250827586,XGBoost,walk_forward,0.09134379826764238,-0.012649137920700215,SPY,-0.021239298181352256,0.08431906300345882
2023-12-31,0.0008078483102003028,21,0.0725356718208292,XGBoost,walk_forward,0.04565521208228396,0.03242857508715602,SPY,-0.044847363772083655,0.040107096733673187
2024-01-31,0.0778512421524003,21,0.15603390612483992,XGBoost,walk_forward,0.015926565688638927,0.04887161660710948,SPY,0.061924676463761374,0.10716228951773044
2024-02-29,0.027413569243321813,21,0.1877249216580208,XGBoost,walk_forward,0.052186826731802416,0.1036088979268901,SPY,-0.024773257488480603,0.0841160237311307
2024-03-31,-0.047438413772943715,21,0.1313811353759704,XGBoost,walk_forward,0.0327017414447861,0.13969883076306067,SPY,-0.08014015521772982,-0.008317695387090263
2024-04-30,0.05274704809317318,21,0.19105815053535546,XGBoost,walk_forward,-0.04031942187556958,0.09374683279443152,SPY,0.09306646996874277,0.09731131774092394
2024-05-31,0.015513537655413422,21,0.20953567600347278,XGBoost,walk_forward,0.05057978303253763,0.14906831028969902,SPY,-0.0350662453771242,0.06046736571377376
2024-06-30,0.01013397244710208,21,0.2217930772178791,XGBoost,walk_forward,0.03528001000575576,0.1896074517740165,SPY,-0.025146037558653675,0.03218562544386261
2024-07-31,0.028269436008391206,21,0.25633247842978535,XGBoost,walk_forward,0.01210903294121879,0.2040124475946674,SPY,0.016160403067172417,0.05232003083511794
2024-08-31,0.06451276365404639,21,0.33738195868162846,XGBoost,walk_forward,0.023365777064432658,0.23214513402796633,SPY,0.04114698658961373,0.10523682465366213
2024-09-30,0.005667697931952987,21,0.3449618356430795,XGBoost,walk_forward,0.021004643449419547,0.2580259032461609,SPY,-0.01533694551746656,0.08693593239691855
2024-10-31,0.04675046822894103,21,0.40783943120944954,XGBoost,walk_forward,-0.008923564267063977,0.24679982824891256,SPY,0.055674032496005006,0.161039602960537
2024-11-30,-0.024770242072132267,21,0.3729669076996984,XGBoost,walk_forward,0.05963347157489407,0.3211508303663768,SPY,-0.08440371364702634,0.05181607733332161
2024-12-31,0.03999009737915841,21,0.42787198803697146,XGBoost,walk_forward,-0.024060105720770997,0.28936380171467735,SPY,0.0640502030999294,0.1385081863222941
2025-01-31,0.02472257233263898,21,0.4631726565429646,XGBoost,walk_forward,0.02685632191072962,0.3239913710335689,SPY,-0.0021337495780906386,0.13918128550939568
2025-02-28,-0.0366577116190116,21,0.4095360952505893,XGBoost,walk_forward,-0.012694832821118496,0.3071835219216943,SPY,-0.023962878797893106,0.10235257332889502
2025-03-31,-0.03856461882537181,21,0.3551778730166475,XGBoost,walk_forward,-0.05571921433503624,0.23434828308851197,SPY,0.01715459550966443,0.12082958992813553
2025-04-30,0.042145567085420964,21,0.41229261297654873,XGBoost,walk_forward,-0.008670179898342067,0.223646261416925,SPY,0.05081574698376303,0.18864635155962373
2025-05-31,0.06965913818728532,21,0.5106716992647644,XGBoost,walk_forward,0.06284486771162645,0.300546148841498,SPY,0.006814270475658871,0.21012555042326642
2025-06-30,0.013987559018690013,21,0.531802308816095,XGBoost,walk_forward,0.05138627117156358,0.36737636591699996,SPY,-0.03739871215287357,0.16442594289909507
2025-07-31,0.051999015196838645,21,0.6114545203507755,XGBoost,walk_forward,0.023031441524578256,0.3988690147307077,SPY,0.02896757367226039,0.21258550562006784
2025-08-31,0.0765233685145277,21,0.7347684484559793,XGBoost,walk_forward,0.020519537835420598,0.42757316040527193,SPY,0.05600383067910711,0.3071952880507074
2025-09-30,0.05966487977472665,21,0.8382731993700943,XGBoost,walk_forward,0.035620412937162005,0.4784239058769171,SPY,0.024044466837564643,0.3598492934931772
2025-10-31,0.0019373248460591373,21,0.8418345317130786,XGBoost,walk_forward,0.02383732196113164,0.513665572516339,SPY,-0.021899997115072505,0.3281689591967396
2025-11-30,0.014094439520754806,21,0.8677941571275463,XGBoost,walk_forward,0.0019500340229998692,0.5166172718821895,SPY,0.012144405497754937,0.35117688524535673
